table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,en,Yamabe Chugakko Mae,436_01,,
stops,stop_name,en,Juhachiku Kominkan,438_01,,
stops,stop_name,en,Kitaharanishi Koen,439_01,,
stops,stop_name,en,Nishitsukama,44_01,,
stops,stop_name,en,Nishitsukama,44_02,,
stops,stop_name,en,Kamite Ryokka Mae,440_01,,
stops,stop_name,en,Shimohata Kominkan,441_01,,
stops,stop_name,en,Hachiku Koen,442_01,,
stops,stop_name,en,Nijuichiku Jujiro,443_01,,
stops,stop_name,en,Hata Doken Shizai Okiba,444_01,,
stops,stop_name,en,Kyuku Kominkan,445_01,,
stops,stop_name,en,JA Nakahata,446_01,,
stops,stop_name,en,Yusyodo Mae,447_01,,
stops,stop_name,en,Suwasya,448_01,,
stops,stop_name,en,Meototsutsumi,449_01,,
stops,stop_name,en,Yumehiroba Shonai,45_01,,
stops,stop_name,en,Josenji,450_01,,
stops,stop_name,en,Juniku Kominkan Mae,451_01,,
stops,stop_name,en,Tenrikyo Mae,452_01,,
stops,stop_name,en,Oibessama Mae,453_01,,
stops,stop_name,en,Kamihata Tsumesyo Mae,454_01,,
stops,stop_name,en,Hata Jinja,455_01,,
stops,stop_name,en,Inari Jinja,456_01,,
stops,stop_name,en,Sanrokushimashimakan,457_01,,
stops,stop_name,en,Life Square Como Shonai,46_01,,
stops,stop_name,en,Momodanchi Syako Mae,460_01,,
stops,stop_name,en,Chuhabachuo,461_01,,
stops,stop_name,en,Ozawa Riyoten Iriguchi,462_01,,
stops,stop_name,en,Jukyuku Kominkan,463_01,,
stops,stop_name,en,Shimobara Reien Nishi,464_01,,
stops,stop_name,en,Moriguchi Minami,465_01,,
stops,stop_name,en,Moriguchi Seikeigeka Mae,466_01,,
stops,stop_name,en,Samizo Kenju,467_01,,
stops,stop_name,en,Ichiku Kominkan,468_01,,
stops,stop_name,en,Kyudokuzakai,469_01,,
stops,stop_name,en,Hello Work Iriguchi,47_01,,
stops,stop_name,en,Okomenotaisyomae,470_01,,
stops,stop_name,en,Niku Kominkan,471_01,,
stops,stop_name,en,Shinden Kominkan Ato,472_01,,
stops,stop_name,en,Oshide Tsumesyo Mae,473_01,,
stops,stop_name,en,Hata Shisyo,474_01,,
stops,stop_name,en,Chugakko Mae,475_01,,
stops,stop_name,en,Toden Minami,476_01,,
stops,stop_name,en,Fuchihigasi Hoikuen Higashi,477_01,,
stops,stop_name,en,Tenjinbara,478_01,,
stops,stop_name,en,Hoken Fukushi Center,479_01,,
stops,stop_name,en,Susukigawabashi Minami,48_01,,
stops,stop_name,en,Kiroro,480_01,,
stops,stop_name,en,Harumiya Nenryo Mae,481_01,,
stops,stop_name,en,Nakano Iin,482_01,,
stops,stop_name,en,Garden Heights Ando,483_01,,
stops,stop_name,en,Aizawa Kenko Center Iriguchi,49_01,,
stops,stop_name,en,Rinku Kogyo Danchi,496_01,,
stops,stop_name,en,Kambayashi Kawanishi,497_01,,
stops,stop_name,en,Mizushirobashi,498_01,,
stops,stop_name,en,Kambayashi Kawahigashi,499_01,,
stops,stop_name,en,Nakajo Higashi,50_01,,
stops,stop_name,en,Gongembara,500_01,,
stops,stop_name,en,Shimokan Kominkan Mae,501_01,,
stops,stop_name,en,Shimokan Higashi,502_01,,
stops,stop_name,en,Obu,503_01,,
stops,stop_name,en,Shimmei Chugakko,504_02,,
stops,stop_name,en,Ishishibacho,505_01,,
stops,stop_name,en,Hommachi Gochome,51_01,,
stops,stop_name,en,Shinshimashima sta.,511_01,,
stops,stop_name,en,Doboku Center Nishi,512_01,,
stops,stop_name,en,Nokyosoko Mae,513_01,,
stops,stop_name,en,Azusabashi Sta.,514_01,,
stops,stop_name,en,Himuroguchi,515_01,,
stops,stop_name,en,Himuro Yotsukado,516_01,,
stops,stop_name,en,Himuro,517_01,,
stops,stop_name,en,Yakushido Mae,518_01,,
stops,stop_name,en,Shobodan Sanjukyubundan Mae,519_01,,
stops,stop_name,en,Hommachi,52_01,,
stops,stop_name,en,Hommachi,52_02,,
stops,stop_name,en,Yokosawa Shitamachi,520_01,,
stops,stop_name,en,Yamato Yubinkyoku Mae,521_01,,
stops,stop_name,en,Akademeiakan Mae,522_01,,
stops,stop_name,en,Azusagawa Koko Mae,523_01,,
stops,stop_name,en,Matsumoto Shienngakko Mae,524_01,,
stops,stop_name,en,Daimyocho,53_01,,
stops,stop_name,en,Daimyocho,53_02,,
stops,stop_name,en,Marunochi,54_01,,
stops,stop_name,en,Kokaido Mae,540_01,,
stops,stop_name,en,Yoriaidonaka,541_01,,
stops,stop_name,en,Tochiborabashi,542_01,,
stops,stop_name,en,Matsumoto Iryo Center Mae,544_01,,
stops,stop_name,en,Matsumoto Iryo Center Mae,544_02,,
stops,stop_name,en,Koike,545_01,,
stops,stop_name,en,Hachimori Chugakko,546_01,,
stops,stop_name,en,Ohara,547_01,,
stops,stop_name,en,Shimokomi,548_01,,
stops,stop_name,en,Ogaki Mae,549_01,,
stops,stop_name,en,Agetsuchimachi,55_01,,
stops,stop_name,en,Ashinokubo,550_01,,
stops,stop_name,en,Kosenjiguchi,551_01,,
stops,stop_name,en,Kamikomi,552_01,,
stops,stop_name,en,Chuo Kominkan,553_01,,
stops,stop_name,en,Onozawa,554_01,,
stops,stop_name,en,Hongoguchi,555_01,,
stops,stop_name,en,Nakazaka,556_01,,
stops,stop_name,en,Nakaｋumi,557_01,,
stops,stop_name,en,Akashina sta.,559_01,,
stops,stop_name,en,Matsumotojo/Shiyakusho Mae,56_01,,
stops,stop_name,en,Matsumotojo/Shiyakusho Mae,56_02,,
stops,stop_name,en,Jinjaura,560_01,,
stops,stop_name,en,Tochu,561_01,,
stops,stop_name,en,Taira,562_01,,
stops,stop_name,en,Oashi,563_01,,
stops,stop_name,en,Kamabuta,564_01,,
stops,stop_name,en,Onota,565_01,,
stops,stop_name,en,Aizawa,566_01,,
stops,stop_name,en,Igari,567_01,,
stops,stop_name,en,Myojinbashi,568_01,,
stops,stop_name,en,Okido,569_01,,
stops,stop_name,en,Ikegamihyakuchikutei,57_01,,
stops,stop_name,en,Ikegamihyakuchikutei,57_02,,
stops,stop_name,en,Gojo,570_01,,
stops,stop_name,en,Gojo Syobodan Tsumesyo,571_01,,
stops,stop_name,en,Sokomae,572_01,,
stops,stop_name,en,Nishinomiya,573_01,,
stops,stop_name,en,Kamisato,574_01,,
stops,stop_name,en,Miyamoto,575_01,,
stops,stop_name,en,Kadoyamae,576_01,,
stops,stop_name,en,Aida,577_01,,
stops,stop_name,en,Matsumoto Shiritsu Hakubutsukan,578_01,,
stops,stop_name,en,Godochosha Genkan Mae,579_01,,
stops,stop_name,en,kaichi Itchome ,58_01,,
stops,stop_name,en,Shimizu,580_01,,
stops,stop_name,en,Shimizu,580_02,,
stops,stop_name,en,Asama Onsen Bunka Center,581_01,,
stops,stop_name,en,Kyukaichigakko,59_01,,
stops,stop_name,en,Chikumakoukou Mae,590_01,,
stops,stop_name,en,Ichinose,60_01,,
stops,stop_name,en,Nomizoguchi,601_01,,
stops,stop_name,en,Nakakaido,61_01,,
stops,stop_name,en,Kurabumae,62_01,,
stops,stop_name,en,Koderaoguchi,63_01,,
stops,stop_name,en,Bambaguchi,64_01,,
stops,stop_name,en,Hommura,65_01,,
stops,stop_name,en,Hommura,65_02,,
stops,stop_name,en,Hommura,65_03,,
stops,stop_name,en,Kobinatabashi,66_01,,
stops,stop_name,en,Kobinatabashi,66_02,,
stops,stop_name,en,Kobinata,67_01,,
stops,stop_name,en,Shinashohashi,68_01,,
stops,stop_name,en,Shinagura,69_01,,
stops,stop_name,en,Togeguchi,70_01,,
stops,stop_name,en,Garanoki,71_01,,
stops,stop_name,en,Ibuka,72_01,,
stops,stop_name,en,Yamashiro,73_01,,
stops,stop_name,en,Hora,74_01,,
stops,stop_name,en,Yamashiro Minami,75_01,,
stops,stop_name,en,Okadamachi,76_01,,
stops,stop_name,en,JA Metoba Shisyo,77_01,,
stops,stop_name,en,Chugakkoguchi,78_01,,
stops,stop_name,en,Nakaasama,79_01,,
stops,stop_name,en,Matsumoto Daiichi Koko,80_01,,
stops,stop_name,en,Oiwake,81_01,,
stops,stop_name,en,Oiwake,81_02,,
stops,stop_name,en,Oiwake,81_03,,
stops,stop_name,en,Oiwake,81_04,,
stops,stop_name,en,DELiCiA Kiriten,82_01,,
stops,stop_name,en,Shinshu Daigaku Mae,83_01,,
stops,stop_name,en,Shinshu Daigaku Mae,83_02,,
stops,stop_name,en,Hagimachi,84_01,,
stops,stop_name,en,Hagimachi,84_02,,
stops,stop_name,en,Shimmachi,85_01,,
stops,stop_name,en,Shimmachi,85_02,,
stops,stop_name,en,Yakeyama Kominkan,86_01,,
stops,stop_name,en,Takimido,87_01,,
stops,stop_name,en,Wademachi,88_01,,
stops,stop_name,en,Wademachi,88_02,,
stops,stop_name,en,Kemi,89_01,,
stops,stop_name,en,Kemishimomura,90_01,,
stops,stop_name,en,Jindagawa,91_01,,
stops,stop_name,en,Jindagawaguchi,92_01,,
stops,stop_name,en,Kamimaruda,93_01,,
stops,stop_name,en,Ueno Kozokaizen Center,94_01,,
stops,stop_name,en,Maruda Kominkan,95_01,,
stops,stop_name,en,Maruda,96_01,,
stops,stop_name,en,Maruda Higashi,97_01,,
stops,stop_name,en,Arayashiki,98_01,,
stops,stop_name,en,Ryuda,99_01,,
