trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type
4年末年始フル_11時50分_系統121001,11:56:00,11:56:00,352_01,5,浅間温泉,0,0
4年末年始フル_11時50分_系統121001,11:57:00,11:57:00,147_01,6,浅間温泉,0,0
4年末年始フル_11時50分_系統121001,11:58:00,11:58:00,146_01,7,浅間温泉,0,0
4年末年始フル_11時50分_系統121001,11:58:00,11:58:00,145_01,8,浅間温泉,0,0
4年末年始フル_11時50分_系統121001,11:59:00,11:59:00,144_01,9,浅間温泉,0,0
4年末年始フル_11時50分_系統121001,12:01:00,12:01:00,143_01,10,浅間温泉,0,0
4年末年始フル_11時50分_系統121001,12:02:00,12:02:00,142_01,11,浅間温泉,0,0
4年末年始フル_11時50分_系統121001,12:03:00,12:03:00,141_05,12,浅間温泉,0,0
4年末年始フル_11時50分_系統121001,12:04:00,12:04:00,354_01,13,浅間温泉,0,0
4年末年始フル_11時50分_系統121001,12:05:00,12:05:00,140_01,14,浅間温泉,0,0
4年末年始フル_11時50分_系統121001,12:06:00,12:06:00,139_01,15,浅間温泉-松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:07:00,12:07:00,302_01,16,浅間温泉-松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:07:00,12:07:00,303_01,17,浅間温泉-松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:15:00,12:15:00,301_01,18,松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:15:00,12:15:00,304_02,19,松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:16:00,12:16:00,305_02,20,松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:17:00,12:17:00,306_02,21,松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:18:00,12:18:00,307_02,22,松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:19:00,12:19:00,139_03,23,松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:19:00,12:19:00,140_02,24,松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:22:00,12:22:00,354_02,25,松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:23:00,12:23:00,141_02,26,松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:24:00,12:24:00,142_02,27,松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:28:00,12:28:00,143_02,28,松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:29:00,12:29:00,144_02,29,松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:30:00,12:30:00,145_02,30,松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:30:00,12:30:00,146_02,31,松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:31:00,12:31:00,147_02,32,松本城経由松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:34:00,12:34:00,352_02,33,松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:35:00,12:35:00,102_02,34,松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:36:00,12:36:00,101_02,35,松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:38:00,12:38:00,118_02,36,松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:39:00,12:39:00,120_02,37,松本駅お城口,0,0
4年末年始フル_11時50分_系統121001,12:48:00,12:48:00,119_04,38,松本駅お城口,1,0
4年末年始フル_12時15分_系統141001,12:15:00,12:15:00,100_03,1,松本城経由美ヶ原温泉,0,1
4年末年始フル_12時15分_系統141001,12:16:00,12:16:00,118_01,2,松本城経由美ヶ原温泉,0,0
4年末年始フル_12時15分_系統141001,12:17:00,12:17:00,101_01,3,松本城経由美ヶ原温泉,0,0
4年末年始フル_12時15分_系統141001,12:20:00,12:20:00,102_01,4,松本城経由美ヶ原温泉,0,0
4年末年始フル_12時15分_系統141001,12:21:00,12:21:00,352_01,5,美ヶ原温泉,0,0
4年末年始フル_12時15分_系統141001,12:23:00,12:23:00,317_01,6,美ヶ原温泉,0,0
4年末年始フル_12時15分_系統141001,12:24:00,12:24:00,318_01,7,美ヶ原温泉,0,0
4年末年始フル_12時15分_系統141001,12:26:00,12:26:00,131_03,8,美ヶ原温泉,0,0
4年末年始フル_12時15分_系統141001,12:26:00,12:26:00,319_01,9,美ヶ原温泉,0,0
4年末年始フル_12時15分_系統141001,12:27:00,12:27:00,320_01,10,美ヶ原温泉,0,0
4年末年始フル_12時15分_系統141001,12:27:00,12:27:00,321_01,11,美ヶ原温泉,0,0
4年末年始フル_12時15分_系統141001,12:28:00,12:28:00,322_01,12,美ヶ原温泉,0,0
4年末年始フル_12時15分_系統141001,12:29:00,12:29:00,323_01,13,美ヶ原温泉,0,0
4年末年始フル_12時15分_系統141001,12:30:00,12:30:00,324_01,14,美ヶ原温泉,0,0
4年末年始フル_12時15分_系統141001,12:31:00,12:31:00,325_01,15,美ケ原温泉-松本城経由松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:32:00,12:32:00,326_01,16,美ケ原温泉-松本城経由松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:33:00,12:33:00,299_01,17,美ケ原温泉-松本城経由松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:37:00,12:37:00,300_01,18,松本城経由松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:38:00,12:38:00,327_01,19,松本城経由松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:39:00,12:39:00,325_02,20,松本城経由松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:40:00,12:40:00,324_02,21,松本城経由松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:40:00,12:40:00,323_02,22,松本城経由松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:41:00,12:41:00,322_02,23,松本城経由松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:42:00,12:42:00,321_02,24,松本城経由松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:43:00,12:43:00,320_02,25,松本城経由松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:44:00,12:44:00,319_02,26,松本城経由松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:46:00,12:46:00,131_04,27,松本城経由松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:47:00,12:47:00,318_02,28,松本城経由松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:48:00,12:48:00,317_02,29,松本城経由松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:50:00,12:50:00,352_02,30,松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:51:00,12:51:00,102_02,31,松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:52:00,12:52:00,101_02,32,松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:54:00,12:54:00,118_02,33,松本バスターミナル,0,0
4年末年始フル_12時15分_系統141001,12:59:00,12:59:00,100_07,34,松本バスターミナル,1,0
4年末年始フル_12時45分_系統141001,12:45:00,12:45:00,100_03,1,松本城経由美ヶ原温泉,0,1
4年末年始フル_12時45分_系統141001,12:46:00,12:46:00,118_01,2,松本城経由美ヶ原温泉,0,0
4年末年始フル_12時45分_系統141001,12:47:00,12:47:00,101_01,3,松本城経由美ヶ原温泉,0,0
4年末年始フル_12時45分_系統141001,12:50:00,12:50:00,102_01,4,松本城経由美ヶ原温泉,0,0
4年末年始フル_12時45分_系統141001,12:51:00,12:51:00,352_01,5,美ヶ原温泉,0,0
4年末年始フル_12時45分_系統141001,12:53:00,12:53:00,317_01,6,美ヶ原温泉,0,0
4年末年始フル_12時45分_系統141001,12:54:00,12:54:00,318_01,7,美ヶ原温泉,0,0
4年末年始フル_12時45分_系統141001,12:56:00,12:56:00,131_03,8,美ヶ原温泉,0,0
4年末年始フル_12時45分_系統141001,12:56:00,12:56:00,319_01,9,美ヶ原温泉,0,0
4年末年始フル_12時45分_系統141001,12:57:00,12:57:00,320_01,10,美ヶ原温泉,0,0
4年末年始フル_12時45分_系統141001,12:57:00,12:57:00,321_01,11,美ヶ原温泉,0,0
4年末年始フル_12時45分_系統141001,12:58:00,12:58:00,322_01,12,美ヶ原温泉,0,0
4年末年始フル_12時45分_系統141001,12:59:00,12:59:00,323_01,13,美ヶ原温泉,0,0
4年末年始フル_12時45分_系統141001,13:00:00,13:00:00,324_01,14,美ヶ原温泉,0,0
4年末年始フル_12時45分_系統141001,13:01:00,13:01:00,325_01,15,美ケ原温泉-松本城経由松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:02:00,13:02:00,326_01,16,美ケ原温泉-松本城経由松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:03:00,13:03:00,299_01,17,美ケ原温泉-松本城経由松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:07:00,13:07:00,300_01,18,松本城経由松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:08:00,13:08:00,327_01,19,松本城経由松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:09:00,13:09:00,325_02,20,松本城経由松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:10:00,13:10:00,324_02,21,松本城経由松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:10:00,13:10:00,323_02,22,松本城経由松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:11:00,13:11:00,322_02,23,松本城経由松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:12:00,13:12:00,321_02,24,松本城経由松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:13:00,13:13:00,320_02,25,松本城経由松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:14:00,13:14:00,319_02,26,松本城経由松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:16:00,13:16:00,131_04,27,松本城経由松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:17:00,13:17:00,318_02,28,松本城経由松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:18:00,13:18:00,317_02,29,松本城経由松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:20:00,13:20:00,352_02,30,松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:21:00,13:21:00,102_02,31,松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:22:00,13:22:00,101_02,32,松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:24:00,13:24:00,118_02,33,松本バスターミナル,0,0
4年末年始フル_12時45分_系統141001,13:29:00,13:29:00,100_07,34,松本バスターミナル,1,0
4年末年始フル_12時50分_系統121001,12:50:00,12:50:00,119_03,1,松本城経由浅間温泉,0,1
4年末年始フル_12時50分_系統121001,12:51:00,12:51:00,118_01,2,松本城経由浅間温泉,0,0
4年末年始フル_12時50分_系統121001,12:52:00,12:52:00,101_01,3,松本城経由浅間温泉,0,0
4年末年始フル_12時50分_系統121001,12:55:00,12:55:00,102_01,4,松本城経由浅間温泉,0,0
4年末年始フル_12時50分_系統121001,12:56:00,12:56:00,352_01,5,浅間温泉,0,0
4年末年始フル_12時50分_系統121001,12:57:00,12:57:00,147_01,6,浅間温泉,0,0
4年末年始フル_12時50分_系統121001,12:58:00,12:58:00,146_01,7,浅間温泉,0,0
4年末年始フル_12時50分_系統121001,12:58:00,12:58:00,145_01,8,浅間温泉,0,0
4年末年始フル_12時50分_系統121001,12:59:00,12:59:00,144_01,9,浅間温泉,0,0
4年末年始フル_12時50分_系統121001,13:01:00,13:01:00,143_01,10,浅間温泉,0,0
4年末年始フル_12時50分_系統121001,13:02:00,13:02:00,142_01,11,浅間温泉,0,0
4年末年始フル_12時50分_系統121001,13:03:00,13:03:00,141_05,12,浅間温泉,0,0
4年末年始フル_12時50分_系統121001,13:04:00,13:04:00,354_01,13,浅間温泉,0,0
4年末年始フル_12時50分_系統121001,13:05:00,13:05:00,140_01,14,浅間温泉,0,0
4年末年始フル_12時50分_系統121001,13:06:00,13:06:00,139_01,15,浅間温泉-松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:07:00,13:07:00,302_01,16,浅間温泉-松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:07:00,13:07:00,303_01,17,浅間温泉-松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:15:00,13:15:00,301_01,18,松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:15:00,13:15:00,304_02,19,松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:16:00,13:16:00,305_02,20,松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:17:00,13:17:00,306_02,21,松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:18:00,13:18:00,307_02,22,松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:19:00,13:19:00,139_03,23,松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:19:00,13:19:00,140_02,24,松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:22:00,13:22:00,354_02,25,松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:23:00,13:23:00,141_02,26,松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:24:00,13:24:00,142_02,27,松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:28:00,13:28:00,143_02,28,松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:29:00,13:29:00,144_02,29,松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:30:00,13:30:00,145_02,30,松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:30:00,13:30:00,146_02,31,松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:31:00,13:31:00,147_02,32,松本城経由松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:34:00,13:34:00,352_02,33,松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:35:00,13:35:00,102_02,34,松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:36:00,13:36:00,101_02,35,松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:38:00,13:38:00,118_02,36,松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:39:00,13:39:00,120_02,37,松本駅お城口,0,0
4年末年始フル_12時50分_系統121001,13:48:00,13:48:00,119_04,38,松本駅お城口,1,0
4年末年始フル_13時15分_系統141001,13:15:00,13:15:00,100_03,1,松本城経由美ヶ原温泉,0,1
4年末年始フル_13時15分_系統141001,13:16:00,13:16:00,118_01,2,松本城経由美ヶ原温泉,0,0
4年末年始フル_13時15分_系統141001,13:17:00,13:17:00,101_01,3,松本城経由美ヶ原温泉,0,0
4年末年始フル_13時15分_系統141001,13:20:00,13:20:00,102_01,4,松本城経由美ヶ原温泉,0,0
4年末年始フル_13時15分_系統141001,13:21:00,13:21:00,352_01,5,美ヶ原温泉,0,0
4年末年始フル_13時15分_系統141001,13:23:00,13:23:00,317_01,6,美ヶ原温泉,0,0
4年末年始フル_13時15分_系統141001,13:24:00,13:24:00,318_01,7,美ヶ原温泉,0,0
4年末年始フル_13時15分_系統141001,13:26:00,13:26:00,131_03,8,美ヶ原温泉,0,0
4年末年始フル_13時15分_系統141001,13:26:00,13:26:00,319_01,9,美ヶ原温泉,0,0
4年末年始フル_13時15分_系統141001,13:27:00,13:27:00,320_01,10,美ヶ原温泉,0,0
4年末年始フル_13時15分_系統141001,13:27:00,13:27:00,321_01,11,美ヶ原温泉,0,0
4年末年始フル_13時15分_系統141001,13:28:00,13:28:00,322_01,12,美ヶ原温泉,0,0
4年末年始フル_13時15分_系統141001,13:29:00,13:29:00,323_01,13,美ヶ原温泉,0,0
4年末年始フル_13時15分_系統141001,13:30:00,13:30:00,324_01,14,美ヶ原温泉,0,0
4年末年始フル_13時15分_系統141001,13:31:00,13:31:00,325_01,15,美ケ原温泉-松本城経由松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:32:00,13:32:00,326_01,16,美ケ原温泉-松本城経由松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:33:00,13:33:00,299_01,17,美ケ原温泉-松本城経由松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:37:00,13:37:00,300_01,18,松本城経由松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:38:00,13:38:00,327_01,19,松本城経由松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:39:00,13:39:00,325_02,20,松本城経由松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:40:00,13:40:00,324_02,21,松本城経由松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:40:00,13:40:00,323_02,22,松本城経由松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:41:00,13:41:00,322_02,23,松本城経由松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:42:00,13:42:00,321_02,24,松本城経由松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:43:00,13:43:00,320_02,25,松本城経由松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:44:00,13:44:00,319_02,26,松本城経由松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:46:00,13:46:00,131_04,27,松本城経由松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:47:00,13:47:00,318_02,28,松本城経由松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:48:00,13:48:00,317_02,29,松本城経由松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:50:00,13:50:00,352_02,30,松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:51:00,13:51:00,102_02,31,松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:52:00,13:52:00,101_02,32,松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:54:00,13:54:00,118_02,33,松本バスターミナル,0,0
4年末年始フル_13時15分_系統141001,13:59:00,13:59:00,100_07,34,松本バスターミナル,1,0
4年末年始フル_13時45分_系統141001,13:45:00,13:45:00,100_03,1,松本城経由美ヶ原温泉,0,1
4年末年始フル_13時45分_系統141001,13:46:00,13:46:00,118_01,2,松本城経由美ヶ原温泉,0,0
4年末年始フル_13時45分_系統141001,13:47:00,13:47:00,101_01,3,松本城経由美ヶ原温泉,0,0
4年末年始フル_13時45分_系統141001,13:50:00,13:50:00,102_01,4,松本城経由美ヶ原温泉,0,0
4年末年始フル_13時45分_系統141001,13:51:00,13:51:00,352_01,5,美ヶ原温泉,0,0
4年末年始フル_13時45分_系統141001,13:53:00,13:53:00,317_01,6,美ヶ原温泉,0,0
4年末年始フル_13時45分_系統141001,13:54:00,13:54:00,318_01,7,美ヶ原温泉,0,0
4年末年始フル_13時45分_系統141001,13:56:00,13:56:00,131_03,8,美ヶ原温泉,0,0
4年末年始フル_13時45分_系統141001,13:56:00,13:56:00,319_01,9,美ヶ原温泉,0,0
4年末年始フル_13時45分_系統141001,13:57:00,13:57:00,320_01,10,美ヶ原温泉,0,0
4年末年始フル_13時45分_系統141001,13:57:00,13:57:00,321_01,11,美ヶ原温泉,0,0
4年末年始フル_13時45分_系統141001,13:58:00,13:58:00,322_01,12,美ヶ原温泉,0,0
4年末年始フル_13時45分_系統141001,13:59:00,13:59:00,323_01,13,美ヶ原温泉,0,0
4年末年始フル_13時45分_系統141001,14:00:00,14:00:00,324_01,14,美ヶ原温泉,0,0
4年末年始フル_13時45分_系統141001,14:01:00,14:01:00,325_01,15,美ケ原温泉-松本城経由松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:02:00,14:02:00,326_01,16,美ケ原温泉-松本城経由松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:03:00,14:03:00,299_01,17,美ケ原温泉-松本城経由松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:07:00,14:07:00,300_01,18,松本城経由松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:08:00,14:08:00,327_01,19,松本城経由松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:09:00,14:09:00,325_02,20,松本城経由松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:10:00,14:10:00,324_02,21,松本城経由松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:10:00,14:10:00,323_02,22,松本城経由松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:11:00,14:11:00,322_02,23,松本城経由松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:12:00,14:12:00,321_02,24,松本城経由松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:13:00,14:13:00,320_02,25,松本城経由松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:14:00,14:14:00,319_02,26,松本城経由松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:16:00,14:16:00,131_04,27,松本城経由松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:17:00,14:17:00,318_02,28,松本城経由松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:18:00,14:18:00,317_02,29,松本城経由松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:20:00,14:20:00,352_02,30,松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:21:00,14:21:00,102_02,31,松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:22:00,14:22:00,101_02,32,松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:24:00,14:24:00,118_02,33,松本バスターミナル,0,0
4年末年始フル_13時45分_系統141001,14:29:00,14:29:00,100_07,34,松本バスターミナル,1,0
4年末年始フル_13時50分_系統121001,13:50:00,13:50:00,119_03,1,松本城経由浅間温泉,0,1
4年末年始フル_13時50分_系統121001,13:51:00,13:51:00,118_01,2,松本城経由浅間温泉,0,0
4年末年始フル_13時50分_系統121001,13:52:00,13:52:00,101_01,3,松本城経由浅間温泉,0,0
4年末年始フル_13時50分_系統121001,13:55:00,13:55:00,102_01,4,松本城経由浅間温泉,0,0
4年末年始フル_13時50分_系統121001,13:56:00,13:56:00,352_01,5,浅間温泉,0,0
4年末年始フル_13時50分_系統121001,13:57:00,13:57:00,147_01,6,浅間温泉,0,0
4年末年始フル_13時50分_系統121001,13:58:00,13:58:00,146_01,7,浅間温泉,0,0
4年末年始フル_13時50分_系統121001,13:58:00,13:58:00,145_01,8,浅間温泉,0,0
4年末年始フル_13時50分_系統121001,13:59:00,13:59:00,144_01,9,浅間温泉,0,0
4年末年始フル_13時50分_系統121001,14:01:00,14:01:00,143_01,10,浅間温泉,0,0
4年末年始フル_13時50分_系統121001,14:02:00,14:02:00,142_01,11,浅間温泉,0,0
4年末年始フル_13時50分_系統121001,14:03:00,14:03:00,141_05,12,浅間温泉,0,0
4年末年始フル_13時50分_系統121001,14:04:00,14:04:00,354_01,13,浅間温泉,0,0
4年末年始フル_13時50分_系統121001,14:05:00,14:05:00,140_01,14,浅間温泉,0,0
4年末年始フル_13時50分_系統121001,14:06:00,14:06:00,139_01,15,浅間温泉-松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:07:00,14:07:00,302_01,16,浅間温泉-松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:07:00,14:07:00,303_01,17,浅間温泉-松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:15:00,14:15:00,301_01,18,松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:15:00,14:15:00,304_02,19,松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:16:00,14:16:00,305_02,20,松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:17:00,14:17:00,306_02,21,松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:18:00,14:18:00,307_02,22,松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:19:00,14:19:00,139_03,23,松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:19:00,14:19:00,140_02,24,松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:22:00,14:22:00,354_02,25,松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:23:00,14:23:00,141_02,26,松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:24:00,14:24:00,142_02,27,松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:28:00,14:28:00,143_02,28,松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:29:00,14:29:00,144_02,29,松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:30:00,14:30:00,145_02,30,松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:30:00,14:30:00,146_02,31,松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:31:00,14:31:00,147_02,32,松本城経由松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:34:00,14:34:00,352_02,33,松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:35:00,14:35:00,102_02,34,松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:36:00,14:36:00,101_02,35,松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:38:00,14:38:00,118_02,36,松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:39:00,14:39:00,120_02,37,松本駅お城口,0,0
4年末年始フル_13時50分_系統121001,14:48:00,14:48:00,119_04,38,松本駅お城口,1,0
4年末年始フル_14時15分_系統141001,14:15:00,14:15:00,100_03,1,松本城経由美ヶ原温泉,0,1
4年末年始フル_14時15分_系統141001,14:16:00,14:16:00,118_01,2,松本城経由美ヶ原温泉,0,0
4年末年始フル_14時15分_系統141001,14:17:00,14:17:00,101_01,3,松本城経由美ヶ原温泉,0,0
4年末年始フル_14時15分_系統141001,14:20:00,14:20:00,102_01,4,松本城経由美ヶ原温泉,0,0
4年末年始フル_14時15分_系統141001,14:21:00,14:21:00,352_01,5,美ヶ原温泉,0,0
4年末年始フル_14時15分_系統141001,14:23:00,14:23:00,317_01,6,美ヶ原温泉,0,0
4年末年始フル_14時15分_系統141001,14:24:00,14:24:00,318_01,7,美ヶ原温泉,0,0
4年末年始フル_14時15分_系統141001,14:26:00,14:26:00,131_03,8,美ヶ原温泉,0,0
4年末年始フル_14時15分_系統141001,14:26:00,14:26:00,319_01,9,美ヶ原温泉,0,0
4年末年始フル_14時15分_系統141001,14:27:00,14:27:00,320_01,10,美ヶ原温泉,0,0
4年末年始フル_14時15分_系統141001,14:27:00,14:27:00,321_01,11,美ヶ原温泉,0,0
4年末年始フル_14時15分_系統141001,14:28:00,14:28:00,322_01,12,美ヶ原温泉,0,0
4年末年始フル_14時15分_系統141001,14:29:00,14:29:00,323_01,13,美ヶ原温泉,0,0
4年末年始フル_14時15分_系統141001,14:30:00,14:30:00,324_01,14,美ヶ原温泉,0,0
4年末年始フル_14時15分_系統141001,14:31:00,14:31:00,325_01,15,美ケ原温泉-松本城経由松本バスターミナル,0,0
4年末年始フル_14時15分_系統141001,14:32:00,14:32:00,326_01,16,美ケ原温泉-松本城経由松本バスターミナル,0,0
4年末年始フル_14時15分_系統141001,14:33:00,14:33:00,299_01,17,美ケ原温泉-松本城経由松本バスターミナル,0,0
4年末年始フル_14時15分_系統141001,14:40:00,14:40:00,300_01,18,松本城経由松本バスターミナル,0,0
4年末年始フル_14時15分_系統141001,14:41:00,14:41:00,327_01,19,松本城経由松本バスターミナル,0,0
4年末年始フル_14時15分_系統141001,14:42:00,14:42:00,325_02,20,松本城経由松本バスターミナル,0,0
4年末年始フル_14時15分_系統141001,14:43:00,14:43:00,324_02,21,松本城経由松本バスターミナル,0,0
